edge_id:int,source_id:int,target_id:int,label_id:int
13954180,4221361,9854,49
13955763,4221805,257,48
13955764,4221805,9854,49
13955834,4221806,257,48
13955835,4221806,9854,49
13955894,4221807,257,48
13955895,4221807,9854,49
13955939,4221851,949,48
13955946,4221853,949,48
13956208,4221915,257,48
13956209,4221915,9854,49
13956260,4221923,257,48
13956261,4221923,9854,49
13956267,4221925,257,48
13956268,4221925,9854,49
13956279,4221928,257,48
13956280,4221928,9854,49
13956285,4221929,257,48
13956286,4221929,9854,49
13956291,4221930,257,48
13956292,4221930,9854,49
13956297,4221931,257,48
13956298,4221931,9854,49
13956303,4221932,257,48
13956304,4221932,9854,49
13956312,4221933,257,48
13956313,4221933,9854,49
13956318,4221934,257,48
13956319,4221934,9854,49
13956324,4221935,257,48
13956325,4221935,9854,49
13956330,4221936,257,48
13956331,4221936,9854,49
13956336,4221937,257,48
13956337,4221937,9854,49
13958378,4222591,257,48
13958379,4222591,9854,49
13958507,4222622,257,48
13958508,4222622,9854,49
13958513,4222623,257,48
13958514,4222623,9854,49
13958519,4222624,257,48
13958520,4222624,9854,49
13958654,4222646,257,48
13958655,4222646,9854,49
13958679,4222649,257,48
13958680,4222649,9854,49
13958835,4222683,257,48
13958836,4222683,9854,49
13958841,4222684,257,48
13958842,4222684,9854,49
13958847,4222685,257,48
13958848,4222685,9854,49
13958876,4222691,257,48
13958877,4222691,9854,49
13958888,4222695,257,48
13958889,4222695,9854,49
13958894,4222696,257,48
13958895,4222696,9854,49
13958900,4222697,257,48
13958901,4222697,9854,49
13958906,4222698,257,48
13958907,4222698,9854,49
13958947,4222707,257,48
13958948,4222707,9854,49
13958957,4222709,257,48
13958958,4222709,9854,49
13958963,4222710,257,48
13958964,4222710,9854,49
13958976,4222712,257,48
13958977,4222712,9854,49
13959000,4222718,257,48
13959001,4222718,9854,49
13960438,4222973,257,48
13960439,4222973,9854,49
13960483,4222981,257,48
13960484,4222981,9854,49
13960496,4222983,257,48
13960497,4222983,9854,49
13960538,4222994,257,48
13960539,4222994,9854,49
13960544,4222995,257,48
13960545,4222995,9854,49
13960551,4222997,257,48
13960552,4222997,9854,49
13960557,4222998,257,48
13960558,4222998,9854,49
13960567,4223000,257,48
13960568,4223000,9854,49
13960573,4223001,257,48
13960574,4223001,9854,49
13960579,4223002,257,48
13960580,4223002,9854,49
13960606,4223007,257,48
13960607,4223007,9854,49
13960612,4223008,257,48
13960613,4223008,9854,49
13960618,4223009,257,48
13960619,4223009,9854,49
13960635,4223011,257,48
13960636,4223011,9854,49
13962366,4223536,257,48
13962367,4223536,9854,49
13962372,4223537,257,48
13962373,4223537,9854,49
13962378,4223538,257,48
13962379,4223538,9854,49
13962384,4223539,257,48
13962385,4223539,9854,49
13962390,4223540,257,48
13962391,4223540,9854,49
13962396,4223541,257,48
13962397,4223541,9854,49
13962402,4223542,257,48
13962403,4223542,9854,49
13962408,4223543,257,48
13962409,4223543,9854,49
13962414,4223544,257,48
13962415,4223544,9854,49
13962420,4223545,257,48
13962421,4223545,9854,49
13962426,4223546,257,48
13962427,4223546,9854,49
13962433,4223548,257,48
13962434,4223548,9854,49
13962547,4223612,257,48
13962548,4223612,9854,49
13963489,4223906,257,48
13963490,4223906,9854,49
13972531,4226104,257,48
13972532,4226104,9854,49
13972537,4226105,257,48
13972538,4226105,9854,49
13972550,4226108,257,48
13972551,4226108,9854,49
13972563,4226110,257,48
13972564,4226110,9854,49
13972569,4226111,257,48
13972570,4226111,9854,49
13972584,4226114,257,48
13972585,4226114,9854,49
13972590,4226115,257,48
13972591,4226115,9854,49
13972596,4226116,257,48
13972597,4226116,9854,49
13972739,4226150,257,48
13972740,4226150,9854,49
13972788,4226156,257,48
13972789,4226156,9854,49
13972794,4226157,257,48
13972795,4226157,9854,49
13972800,4226158,257,48
13972801,4226158,9854,49
13972806,4226159,257,48
13972807,4226159,9854,49
13972812,4226160,257,48
13972813,4226160,9854,49
13972818,4226161,257,48
13972819,4226161,9854,49
13975734,4226954,257,48
13975735,4226954,9854,49
13975887,4226975,257,48
14024196,4241177,257,48
14024197,4241177,52845,49
14026961,4241942,257,48
14026962,4241942,52845,49
14039384,4245698,257,48
14039385,4245698,258,49
14039386,4245698,6980,49
14039400,4245699,257,48
14039401,4245699,258,49
14039402,4245699,6980,49
14042880,4246794,257,48
14042881,4246794,258,49
14042882,4246794,6980,49
14042883,4246794,6981,49
14046346,4247815,46509,48
14047876,4248261,46509,48
14047903,4248271,46509,48
14052030,4249483,46509,48
14056015,4250616,257,48
14056016,4250616,258,49
14056017,4250616,6980,49
14056030,4250618,257,48
14056031,4250618,258,49
14056032,4250618,6980,49
14074688,4256187,257,48
14074689,4256187,258,49
14078966,4257263,257,48
14080369,4257641,257,48
14080370,4257641,9854,49
14081782,4258041,257,48
17053904,4260428,257,48
17053905,4260428,9854,49
14090865,4260437,257,48
14091224,4260529,257,48
14091225,4260529,52747,49
14099958,4263264,257,48
14099960,4263264,258,49
14099961,4263264,6980,49
14099959,4263264,9855,48
14099962,4263264,6981,49
14101299,4263662,257,48
14101300,4263662,258,49
14101550,4263729,257,48
14101551,4263729,258,49
14101630,4263754,2871,49
14101636,4263754,2634,48
14101637,4263754,2872,49
14101699,4263777,2871,49
14101705,4263777,2634,48
14101706,4263777,2872,49
14101790,4263813,2871,49
14101796,4263813,2634,48
14101797,4263813,2872,49
14101837,4263825,2871,49
14101843,4263825,2634,48
14101844,4263825,2872,49
14102030,4263883,2871,49
14102036,4263883,2634,48
14102037,4263883,2872,49
14102171,4263914,257,48
14102172,4263914,258,49
14102173,4263914,6980,49
14104294,4264482,257,48
14104295,4264482,258,49
14104296,4264482,6980,49
14106548,4265134,257,48
14106549,4265134,34420,49
14106562,4265135,257,48
14106563,4265135,34420,49
14108659,4265735,949,48
14108798,4265774,949,48
14108813,4265775,949,48
14109856,4266068,46509,48
14111707,4266619,2871,49
14111713,4266619,2634,48
14111714,4266619,2872,49
14114591,4267480,949,48
14114629,4267481,949,48
14115097,4267634,2871,49
14115103,4267634,2634,48
14115104,4267634,2872,49
14117105,4268236,46509,48
14117122,4268241,46509,48
14117444,4268349,46509,48
14118645,4268763,257,48
14118646,4268763,258,49
14118647,4268763,6980,49
14118992,4268875,257,48
14118993,4268875,34420,49
14119557,4269055,949,48
14120446,4269367,2871,49
14120452,4269367,2634,48
14120453,4269367,2872,49
14120916,4269525,949,48
14120924,4269528,949,48
14123109,4270082,46509,48
14123155,4270096,46509,48
14123203,4270109,46509,48
14123220,4270113,46509,48
14123264,4270130,46509,48
14123270,4270131,46509,48
14123276,4270132,46509,48
14123288,4270133,46509,48
14123294,4270134,46509,48
14123340,4270144,46509,48
14127148,4271435,949,48
14137693,4274351,257,48
14137702,4274353,257,48
14137710,4274354,257,48
14137719,4274356,257,48
14137725,4274357,257,48
14137731,4274358,257,48
14137741,4274360,257,48
14137747,4274361,257,48
14137753,4274362,257,48
14137829,4274372,257,48
14137835,4274373,257,48
14137841,4274374,257,48
14137849,4274376,257,48
14137867,4274380,257,48
14137881,4274383,257,48
14137887,4274384,257,48
14137893,4274385,257,48
14138354,4274522,257,48
14138367,4274526,257,48
14139822,4274930,257,48
14139823,4274930,258,49
14139824,4274930,6980,49
14139958,4274980,949,48
14143184,4275902,257,48
14143185,4275902,52845,49
14143493,4275985,257,48
14143494,4275985,52845,49
14152337,4278515,2871,49
14152343,4278515,2634,48
14152344,4278515,2872,49
14152517,4278552,2871,49
14152523,4278552,2634,48
14152524,4278552,2872,49
14157088,4279758,257,48
14157089,4279758,258,49
14157090,4279758,6980,49
14157115,4279764,257,48
14157116,4279764,258,49
14157117,4279764,6980,49
14157211,4279789,257,48
14157212,4279789,258,49
14157213,4279789,6980,49
14157322,4279807,257,48
14157323,4279807,258,49
14157324,4279807,6980,49
14160167,4280640,257,48
14160169,4280640,258,49
14160170,4280640,6980,49
14160168,4280640,9855,48
14160171,4280640,6981,49
14163648,4281644,257,48
14163649,4281644,9854,49
14169819,4283377,2871,49
14169825,4283377,2634,48
14169826,4283377,2872,49
14170276,4283546,2871,49
14170282,4283546,2634,48
14170283,4283546,2872,49
14171324,4283843,257,48
14171325,4283843,1359,49
14179164,4285988,949,48
14183248,4287127,257,48
14183249,4287127,34420,49
14183381,4287162,257,48
14183382,4287162,34420,49
14183550,4287208,257,48
14183551,4287208,34420,49
14183814,4287279,257,48
14183815,4287279,34420,49
14184991,4287622,949,48
14186210,4287990,257,48
14186211,4287990,34420,49
14186419,4288018,257,48
14186420,4288018,34420,49
14186433,4288022,257,48
14186434,4288022,34420,49
14186627,4288080,257,48
14186628,4288080,34420,49
14186651,4288085,257,48
14186652,4288085,34420,49
14206907,4293296,257,48
14206908,4293296,258,49
14206909,4293296,221261,49
14207070,4293331,6526,48
14207071,4293331,6527,49
14209205,4293961,257,48
14212516,4293962,257,48
14212295,4293963,257,48
14213067,4294877,257,48
14267912,4309260,56958,48
14267913,4309260,70579,49
14267918,4309260,2872,49
14272603,4310226,257,48
14272604,4310226,9854,49
14273448,4310389,257,48
14273450,4310389,52747,49
14273449,4310389,9855,48
14281219,4312363,257,48
14281220,4312363,52845,49
14287146,4314165,257,48
14288776,4314632,56958,48
14288777,4314632,2632,49
14295324,4316251,257,48
14295325,4316251,9854,49
14305112,4318738,257,48
14305113,4318738,9854,49
14688631,4318739,257,48
14688632,4318739,9854,49
14305538,4318839,949,48
14307582,4319354,257,48
14307583,4319354,9854,49
14312383,4320671,257,48
14312385,4320671,52747,49
14312384,4320671,9855,48
14320120,4322713,257,48
14320121,4322713,34420,49
14320124,4322714,6526,48
14320125,4322714,6527,49
14320129,4322715,6526,48
14320130,4322715,6527,49
14320135,4322716,6526,48
14320136,4322716,6527,49
14320168,4322717,6526,48
14320169,4322717,6527,49
14320140,4322718,6526,48
14320141,4322718,6527,49
14320145,4322719,6526,48
14320146,4322719,6527,49
14320156,4322722,6526,48
14320157,4322722,6527,49
14320162,4322723,6526,48
14320163,4322723,6527,49
14320196,4322729,6526,48
14320197,4322729,6527,49
14320331,4322761,6526,48
14320332,4322761,6527,49
14320337,4322762,6526,48
14320338,4322762,6527,49
14320354,4322765,6526,48
14320355,4322765,6527,49
14324710,4323841,2632,49
14324709,4323841,56958,48
14324725,4323842,2632,49
14324724,4323842,56958,48
14324717,4323844,2632,49
14324716,4323844,56958,48
14325537,4324040,2632,49
14325536,4324040,56958,48
14325848,4324113,257,48
14325849,4324113,52845,49
14327916,4324711,46509,48
14327917,4324711,58278,49
14328990,4324956,56958,48
14330625,4325401,257,48
14330626,4325401,9854,49
14330642,4325404,257,48
14330643,4325404,9854,49
14330669,4325408,257,48
14330670,4325408,9854,49
14330676,4325409,257,48
14330677,4325409,9854,49
14330683,4325412,257,48
14330684,4325412,9854,49
14330690,4325413,257,48
14330691,4325413,9854,49
14330708,4325417,257,48
14330709,4325417,9854,49
14330716,4325419,257,48
14330717,4325419,9854,49
14330752,4325428,257,48
14330753,4325428,9854,49
14330760,4325429,257,48
14330761,4325429,9854,49
14330845,4325454,257,48
14330846,4325454,9854,49
14333793,4326216,257,48
14333794,4326216,2193,49
14333795,4326216,5445,49
14349593,4330579,949,48
14361285,4334320,257,48
14370980,4336693,257,48
14370981,4336693,258,49
14372141,4337022,257,48
14372142,4337022,9854,49
14372200,4337034,257,48
14372201,4337034,258,49
14372202,4337034,6980,49
14372257,4337049,257,48
14372258,4337049,9854,49
14373088,4337287,257,48
14373089,4337287,258,49
14373090,4337287,6980,49
14373550,4337395,257,48
14373551,4337395,258,49
14375956,4338101,257,48
14375957,4338101,258,49
14377798,4338642,257,48
14377799,4338642,258,49
14378008,4338680,257,48
14378009,4338680,258,49
14378170,4338726,257,48
14378171,4338726,258,49
14378197,4338732,257,48
14378198,4338732,258,49
14378199,4338732,6980,49
14378222,4338735,257,48
14378223,4338735,258,49
14378248,4338740,257,48
14378249,4338740,258,49
14378250,4338740,6980,49
14378268,4338743,257,48
14378269,4338743,258,49
14378348,4338757,257,48
14378349,4338757,258,49
14378424,4338785,257,48
14378425,4338785,258,49
14378492,4338801,257,48
14378493,4338801,258,49
14378584,4338830,257,48
14378585,4338830,258,49
14378717,4338868,257,48
14378718,4338868,258,49
14378731,4338872,257,48
14378732,4338872,258,49
14378898,4338909,257,48
14378899,4338909,258,49
14378989,4338925,257,48
14378990,4338925,258,49
14379201,4338972,257,48
14379202,4338972,258,49
14392666,4342458,257,48
14392667,4342458,52845,49
14392688,4342467,257,48
14392689,4342467,52845,49
14398728,4344059,257,48
14398729,4344059,258,49
14400987,4344700,257,48
14400988,4344700,258,49
14401361,4344803,56958,48
14401362,4344803,2632,49
14402576,4345075,257,48
14402577,4345075,9854,49
14403735,4345396,257,48
14403736,4345396,258,49
14403737,4345396,221261,49
14403775,4345397,257,48
14403776,4345397,258,49
14403777,4345397,221261,49
14404711,4345645,257,48
14404712,4345645,258,49
14404713,4345645,221261,49
14405968,4345996,257,48
14405969,4345996,52845,49
14406080,4345997,257,48
14406081,4345997,52845,49
14406944,4346277,257,48
14406945,4346277,52845,49
14406977,4346279,257,48
14406978,4346279,52845,49
14407734,4346476,257,48
14407735,4346476,52845,49
14413325,4348133,257,48
14415608,4348788,257,48
14415609,4348788,34420,49
14415642,4348789,257,48
14415643,4348789,34420,49
14420903,4350053,257,48
14420904,4350053,34420,49
14427819,4351915,257,48
14427820,4351915,52747,49
14434217,4353679,949,48
14435810,4354066,257,48
14435811,4354066,9854,49
14450254,4357515,257,48
14450256,4357515,52747,49
14450255,4357515,9855,48
14451830,4357913,2634,48
14452058,4357963,2634,48
14458550,4359910,949,48
14481061,4365489,56958,48
14481062,4365489,2632,49
14487683,4367188,257,48
14487684,4367188,9854,49
14495365,4369102,257,48
14495366,4369102,9854,49
14502939,4371290,162898,49
14502945,4371290,2634,48
14506190,4372355,2634,48
14506236,4372368,2634,48
14506266,4372369,2634,48
14506326,4372370,2634,48
14506311,4372389,2634,48
14506334,4372394,2634,48
14509194,4373188,46509,48
14509629,4373312,46509,48
14509814,4373360,56958,48
14528376,4378819,257,48
14528905,4378956,257,48
14535799,4380665,257,48
14535800,4380665,2193,49
14540715,4381901,257,48
14540716,4381901,34420,49
14571855,4390351,257,48
14571856,4390351,258,49
14582149,4393344,949,48
14602720,4399087,257,48
14602721,4399087,9854,49
14611710,4401504,257,48
14611711,4401504,258,49
14611835,4401539,257,48
14611836,4401539,258,49
14612306,4401649,257,48
14612307,4401649,258,49
14612473,4401713,257,48
14612474,4401713,258,49
14613489,4401929,257,48
14613490,4401929,258,49
14613491,4401929,6980,49
14621053,4403926,257,48
14621054,4403926,258,49
14634600,4407119,6526,48
14634601,4407119,6527,49
14635131,4407248,2634,48
14638631,4408029,257,48
14638632,4408029,258,49
14646307,4410159,257,48
14646308,4410159,52845,49
14647133,4410362,257,48
14647134,4410362,52747,49
14649910,4411081,257,48
14649911,4411081,52845,49
14650785,4411306,257,48
14650786,4411306,52845,49
14657071,4412779,257,48
14657072,4412779,2193,49
14657073,4412779,5445,49
14661136,4413647,949,48
14668976,4415892,257,48
14668977,4415892,9854,49
14675280,4417266,34420,49
14684946,4419637,949,48
14684947,4419637,74124,49
14685766,4419868,949,48
14687463,4420441,257,48
14687464,4420441,52845,49
14698043,4423054,257,48
14698044,4423054,9854,49
14705162,4425033,257,48
14705163,4425033,258,49
14705248,4425063,257,48
14705249,4425063,9854,49
14705262,4425064,257,48
14705263,4425064,9854,49
14716654,4427879,257,48
14716655,4427879,34420,49
14718985,4427880,257,48
14718986,4427880,34420,49
14717100,4427994,949,48
14722801,4429486,257,48
14722802,4429486,258,49
14724702,4430034,257,48
14724703,4430034,258,49
14727062,4430682,257,48
14727064,4430682,258,49
14727063,4430682,9855,48
14728255,4430974,257,48
14728256,4430974,52845,49
14738080,4433383,257,48
14738081,4433383,9854,49
14739901,4433771,257,48
14739902,4433771,258,49
14739903,4433771,221261,49
14740689,4433984,257,48
14740690,4433984,258,49
14740691,4433984,6980,49
14745424,4435301,257,48
14745425,4435301,34420,49
14747485,4435302,257,48
14747486,4435302,34420,49
14747433,4435832,257,48
14747434,4435832,34420,49
14753608,4437216,257,48
14753609,4437216,52747,49
14753786,4437254,257,48
14753787,4437254,52747,49
14753974,4437291,257,48
14753975,4437291,52747,49
14757232,4438110,34420,49
14757238,4438112,34420,49
14776981,4442872,257,48
14776982,4442872,52845,49
14782108,4444133,46509,48
14790973,4446748,257,48
14790975,4446748,52747,49
14790974,4446748,9855,48
14792095,4447132,257,48
14792096,4447132,34420,49
14798379,4448628,949,48
14798380,4448628,9723,49
14798897,4448763,257,48
14798898,4448763,9854,49
14800792,4449169,257,48
14800793,4449169,2193,49
14800794,4449169,5445,49
14801807,4449495,257,48
14801808,4449495,34420,49
14801860,4449506,257,48
14801861,4449506,34420,49
14801875,4449510,257,48
14801876,4449510,34420,49
14802015,4449539,257,48
14802016,4449539,34420,49
14802240,4449614,257,48
14802241,4449614,34420,49
14802453,4449687,257,48
14802454,4449687,34420,49
14802512,4449701,257,48
14802513,4449701,258,49
14802514,4449701,221261,49
14808763,4451299,257,48
14808764,4451299,2193,49
14808765,4451299,5445,49
14831150,4457537,257,48
14831151,4457537,258,49
14841014,4460168,257,48
14841015,4460168,258,49
14843996,4460975,257,48
14843997,4460975,9854,49
14847527,4460976,257,48
14847528,4460976,9854,49
14848746,4462281,257,48
14848747,4462281,258,49
14848748,4462281,221261,49
14853501,4463742,257,48
14853503,4463742,9854,49
14853502,4463742,9855,48
17177795,4463743,257,48
17177796,4463743,9854,49
15190368,4463744,257,48
15190370,4463744,9854,49
15190369,4463744,9855,48
14853968,4463882,56958,48
14853969,4463882,2871,49
14853977,4463882,2872,49
14853976,4463882,875293,49
14869623,4467959,257,48
14869624,4467959,258,49
14869625,4467959,221261,49
14869687,4467974,257,48
14869688,4467974,258,49
14869689,4467974,221261,49
14876806,4470158,56958,48
14876807,4470158,162658,49
14878864,4470753,257,48
14878866,4470753,258,49
14878867,4470753,6980,49
14878868,4470753,6981,49
14879570,4470962,257,48
14879571,4470962,258,49
14879572,4470962,221261,49
14881338,4471568,257,48
14881339,4471568,258,49
14882945,4472012,46509,48
14885713,4472745,46509,48
14886997,4473184,949,48
15227753,4474346,257,48
15227754,4474346,258,49
14892248,4474767,257,48
14894780,4475554,56958,48
14894781,4475554,70579,49
14900420,4476946,46509,48
14904196,4478056,257,48
14912674,4480350,257,48
14912675,4480350,9854,49
14919892,4482223,46509,48
14922269,4482850,56958,48
14922270,4482850,70579,49
14927551,4484409,257,48
14927552,4484409,258,49
14927553,4484409,221261,49
14929358,4484929,257,48
14929359,4484929,52747,49
14934601,4486398,257,48
14934602,4486398,258,49
14935169,4486532,257,48
14935170,4486532,2193,49
14935171,4486532,5445,49
14936734,4486947,257,48
14936735,4486947,258,49
14936736,4486947,6980,49
14936737,4486947,6981,49
14951722,4490812,257,48
14951723,4490812,258,49
15245783,4490813,257,48
15245784,4490813,258,49
14971613,4496354,257,48
14971614,4496354,258,49
14971615,4496354,6980,49
14971616,4496354,6981,49
14975602,4497273,257,48
14975603,4497273,258,49
14975604,4497273,221261,49
14989254,4501369,257,48
14989255,4501369,258,49
14989256,4501369,221261,49
14989971,4501555,257,48
14989972,4501555,258,49
14989973,4501555,221261,49
14991794,4502052,56958,48
14991795,4502052,70579,49
14991800,4502052,2872,49
14997884,4503704,56958,48
14997885,4503704,2871,49
14997893,4503704,2872,49
14997892,4503704,875293,49
14997930,4503712,56958,48
14997931,4503712,2871,49
14997939,4503712,2872,49
14997938,4503712,875293,49
15002774,4505062,257,48
15002775,4505062,9854,49
15004652,4505547,2634,48
15006358,4505876,257,48
15006359,4505876,258,49
15006360,4505876,6980,49
15006371,4505880,257,48
15006372,4505880,258,49
15006373,4505880,6980,49
15006985,4506122,56958,48
15006986,4506122,70579,49
15006992,4506122,2872,49
15013264,4507600,257,48
15013265,4507600,65859,49
15029869,4512053,46509,48
15029870,4512053,58285,49
15030083,4512088,46509,48
15030084,4512088,58285,49
15030316,4512132,46509,48
15030317,4512132,58285,49
15030431,4512157,46509,48
15030432,4512157,58285,49
15034301,4513086,257,48
15034302,4513086,258,49
15034303,4513086,6980,49
15034377,4513105,257,48
15034378,4513105,258,49
15034379,4513105,6980,49
15034548,4513147,257,48
15034549,4513147,258,49
15034550,4513147,6980,49
15046131,4516091,257,48
15046132,4516091,2193,49
15046133,4516091,101021,49
15046214,4516121,257,48
15046215,4516121,2193,49
15356378,4516122,257,48
15356379,4516122,2193,49
15356363,4516123,257,48
15356364,4516123,2193,49
15046237,4516131,257,48
15046238,4516131,2193,49
15354777,4516132,257,48
15354778,4516132,2193,49
15046264,4516140,257,48
15046265,4516140,2193,49
15383011,4516141,257,48
15383012,4516141,2193,49
15050571,4517447,257,48
15050572,4517447,2193,49
15050578,4517449,257,48
15050579,4517449,2193,49
15050592,4517454,257,48
15050593,4517454,2193,49
15050759,4517535,257,48
15050760,4517535,2193,49
15060638,4520089,257,48
15060639,4520089,258,49
15061921,4520415,257,48
15061922,4520415,258,49
15074241,4524227,257,48
15074242,4524227,258,49
15075142,4524525,257,48
15075143,4524525,258,49
15075296,4524568,56958,48
15075297,4524568,70579,49
15075302,4524568,2872,49
17364860,4524569,56958,48
17364861,4524569,70579,49
17364864,4524569,2872,49
15075340,4524575,56958,48
15075341,4524575,70579,49
15075346,4524575,2872,49
15075374,4524582,56958,48
15075375,4524582,70579,49
15075383,4524582,2872,49
15083166,4526381,257,48
15083167,4526381,258,49
15084680,4526763,56958,48
15084681,4526763,2632,49
15091733,4528790,257,48
15091734,4528790,52845,49
15093276,4528791,257,48
15093277,4528791,52845,49
15094411,4529570,257,48
15094412,4529570,52845,49
15096210,4530079,257,48
15096211,4530079,52845,49
15096653,4530181,314516,49
15096672,4530186,314516,49
15096983,4530239,314516,49
15103612,4532046,257,48
15103613,4532046,258,49
15109444,4533448,56958,48
15109445,4533448,2632,49
15115445,4535257,257,48
15115446,4535257,258,49
15115447,4535257,6980,49
15118795,4536311,949,48
15119371,4536452,56958,48
15119372,4536452,70579,49
15119377,4536452,2872,49
15119422,4536465,56958,48
15119423,4536465,70579,49
15119428,4536465,2872,49
15122756,4537331,46509,48
15122757,4537331,58278,49
15122763,4537332,46509,48
15122764,4537332,58278,49
15122796,4537342,56958,48
15122797,4537342,2632,49
15122804,4537344,56958,48
15122805,4537344,2632,49
15122811,4537345,56958,48
15122812,4537345,2632,49
15123293,4537490,257,48
15123294,4537490,258,49
15123295,4537490,6980,49
15125516,4538073,257,48
15125517,4538073,9854,49
15125542,4538081,257,48
15125543,4538081,9854,49
15127978,4538775,15195,49
15127977,4538775,6526,48
15129890,4539328,15195,49
15129889,4539328,6526,48
15129896,4539330,15195,49
15129895,4539330,6526,48
15130028,4539357,15195,49
15130027,4539357,6526,48
15138089,4541621,56958,48
15138090,4541621,2632,49
15138106,4541622,6526,48
15138107,4541622,6527,49
15138214,4541641,15195,49
15138213,4541641,6526,48
15138224,4541644,6527,49
15138236,4541648,6526,48
15138237,4541648,314516,49
15138570,4541730,257,48
15138571,4541730,9854,49
15138833,4541795,257,48
15138834,4541795,9854,49
15138840,4541796,257,48
15138841,4541796,9854,49
15141969,4542428,949,48
15142141,4542528,949,48
15142535,4542648,257,48
15142536,4542648,9854,49
15142556,4542651,257,48
15142557,4542651,9854,49
15142867,4542771,257,48
15144146,4543190,257,48
15144310,4543227,15195,49
15144309,4543227,6526,48
15144398,4543248,6526,48
15144399,4543248,314516,49
15144983,4543398,257,48
15144984,4543398,258,49
15145808,4543611,15195,49
15145807,4543611,6526,48
15145868,4543630,15195,49
15145867,4543630,6526,48
15146395,4543763,257,48
15146397,4543763,52747,49
15146396,4543763,9855,48
15153932,4546296,257,48
15154294,4546416,257,48
15155625,4546830,6527,49
15157900,4547608,15195,49
15158833,4547943,257,48
15160305,4548450,257,48
15160306,4548450,52747,49
15173521,4552153,949,48
15179591,4553647,15195,49
15179590,4553647,6526,48
15179648,4553661,2632,49
15179647,4553661,56958,48
15185708,4555377,257,48
15185709,4555377,9854,49
15188329,4556155,257,48
15188330,4556155,9854,49
15190348,4556791,257,48
15190350,4556791,9854,49
15190349,4556791,9855,48
15192559,4557487,257,48
15192561,4557487,9854,49
15192560,4557487,9855,48
15192569,4557488,257,48
15192571,4557488,9854,49
15192570,4557488,9855,48
15195947,4558316,314516,49
15195990,4558322,314516,49
15195996,4558323,314516,49
15196002,4558324,314516,49
15196008,4558325,314516,49
15196032,4558330,314516,49
15196325,4558404,257,48
15196326,4558404,9854,49
15197352,4558688,257,48
15197353,4558688,2193,49
15198931,4559032,6527,49
15199760,4559174,257,48
15199761,4559174,9854,49
15199772,4559175,949,48
15199836,4559187,257,48
15199837,4559187,9854,49
15202616,4559968,257,48
15202617,4559968,2193,49
15203265,4560194,257,48
15203267,4560194,9854,49
15203266,4560194,9855,48
15203338,4560208,257,48
15203340,4560208,9854,49
15203339,4560208,9855,48
15203400,4560225,257,48
15203402,4560225,9854,49
15203401,4560225,9855,48
15204259,4560486,6526,48
15204260,4560486,15195,49
15204273,4560488,6526,48
15204274,4560488,15195,49
15204279,4560489,6526,48
15204280,4560489,15195,49
15204297,4560494,6526,48
15204298,4560494,15195,49
15205464,4560775,6526,48
15205465,4560775,15195,49
15205483,4560780,6526,48
15205484,4560780,15195,49
15205537,4560786,6526,48
15205538,4560786,15195,49
15205751,4560853,257,48
15205752,4560853,9854,49
15205801,4560854,257,48
15205802,4560854,9854,49
15210103,4562186,257,48
15210104,4562186,9854,49
15210183,4562187,257,48
15210184,4562187,9854,49
15210355,4562268,257,48
15210356,4562268,2193,49
15211974,4562745,257,48
15211975,4562745,9854,49
15211981,4562747,257,48
15211982,4562747,9854,49
15212076,4562775,257,48
15212077,4562775,9854,49
15215153,4563660,257,48
15215154,4563660,9854,49
15215175,4563663,257,48
15215176,4563663,9854,49
15219815,4564715,257,48
15219816,4564715,9854,49
15219843,4564721,257,48
15219844,4564721,9854,49
15223269,4565648,257,48
15223270,4565648,9854,49
15223281,4565652,257,48
15223282,4565652,9854,49
15223434,4565689,257,48
15223435,4565689,9854,49
15226492,4566536,949,48
15229018,4567062,6527,49
15232838,4568059,257,48
15232839,4568059,9854,49
15233075,4568123,257,48
15233076,4568123,52747,49
15233538,4568252,257,48
15234490,4568486,257,48
15234491,4568486,9854,49
15247338,4571899,949,48
15252800,4573439,257,48
15252801,4573439,258,49
15252802,4573439,6980,49
15252803,4573439,6981,49
15255005,4574077,15195,49
15255032,4574087,15195,49
15255031,4574087,6526,48
15255040,4574089,15195,49
15255039,4574089,6526,48
15255070,4574098,15195,49
15255069,4574098,6526,48
15255107,4574111,6527,49
15255139,4574119,15195,49
15255138,4574119,6526,48
15255145,4574120,15195,49
15255151,4574122,15195,49
15255157,4574123,314516,49
15255293,4574156,15195,49
15255292,4574156,6526,48
15255298,4574157,6526,48
15255299,4574157,314516,49
15255306,4574159,6526,48
15255417,4574192,15195,49
15255416,4574192,6526,48
15255429,4574197,15195,49
15257746,4574845,6526,48
15257747,4574845,314516,49
15258658,4575099,257,48
15258659,4575099,52747,49
15261470,4575781,257,48
15261471,4575781,258,49
15261472,4575781,6980,49
15261473,4575781,6981,49
15261750,4575845,257,48
15261751,4575845,9854,49
15264455,4576528,257,48
15264456,4576528,9854,49
15267797,4577390,257,48
15267798,4577390,9854,49
15275009,4579412,257,48
15275010,4579412,9854,49
15275198,4579468,15195,49
15275197,4579468,6526,48
15276607,4579735,257,48
15276608,4579735,258,49
15276609,4579735,6980,49
15276610,4579735,6981,49
15277602,4579922,6526,48
15280024,4580680,15195,49
15280023,4580680,6526,48
15280109,4580700,56958,48
15280110,4580700,2632,49
15282197,4581145,257,48
15282198,4581145,258,49
15282239,4581153,257,48
